id	data	horario	barcode	produto	preço	is_promocao
fe0084f3	2026-05-21	08:38:32		Semente de Alface Isla Itapua 401 0,8g	4,29	FALSE
78bddedb	2026-05-21	08:38:32		Salada Romana Alface/ Rad/ Alface Rom 200g	7,48	FALSE
8ee4e996	2026-05-21	08:38:32		Alface Lisa Hortifolhas	4,98	FALSE
0279fff2	2026-05-21	08:38:32		Alface Crespa Band.300g	3,29	FALSE
112d29d8	2026-05-21	08:38:32		Alface Americana Mundo Leve Band 180g	4,98	FALSE
105b5621	2026-05-21	08:38:32		Alface Mix Recanto Hidroponica	5,48	FALSE
6fcb9d56	2026-05-21	08:38:32		Alface Hidrovictus Hidropônico Un	6,38	FALSE
159d1886	2026-05-21	08:38:32		Alface Crespa Hid Hidrovictus Un	5,98	FALSE
03dc517b	2026-05-21	08:38:32		Alface Americana Agroverde Unidade	5,99	FALSE
591261ce	2026-05-21	08:38:32		Alface Crespe Agroverde Unidade	4,99	FALSE
3b672c21	2026-05-21	08:38:32		Alface Lisa Agroverde Unidade	4,99	FALSE
82211306	2026-05-21	08:38:32		Alface Roxa Agroverde Unidade	4,99	FALSE
5c1856c2	2026-05-21	08:38:32		Semente Isla Alface Delicia Americana 1,5g	4,29	FALSE
c59da11b	2026-05-21	08:38:32		Salada America Alface Americano/ Alface Roxo/ Rícula 200g	6,98	FALSE
756e2b39	2026-05-21	08:38:32		Sem.Isla Alface Mimosa Salad.Bowl 1,9g	2,99	FALSE
9edc8c74	2026-05-21	08:38:51		Banana Prata	6,98 kg	FALSE
516748cd	2026-05-21	08:38:51		Banana Caturra	5,98 kg	FALSE
1cb0f690	2026-05-21	08:38:51		Banana da Terra Kg	9,98 kg	FALSE
185851b7	2026-05-21	08:38:51		Banana Dacolonia Zero Açúcar 180g	17,90	FALSE
927cf9e0	2026-05-21	08:38:51		Banana Maça Kg	14,98 kg	FALSE
2878a5cc	2026-05-21	08:38:51		Banana Chips Aritana Tradicional 50g	4,99	FALSE
403d029f	2026-05-21	08:38:51		Bebida Láctea Yopro 250ml 15 Protein Banana	6,97	FALSE
3e959b06	2026-05-21	08:38:51		Oléo Banana Ideal 30ml	7,59	FALSE
ad195cde	2026-05-21	08:38:51		Iogurte Verde Campo Banana Whey 14 Proteína 250g	9,99	FALSE
d7cef680	2026-05-21	08:38:51		Iogurte Verde Campo Lac Free Banana Maçã Mamão 500g	10,98	FALSE
f4f9f5e3	2026-05-21	08:38:51		Bala Arcor Butter Toffees Milk Banana / Maça 48g	3,99	FALSE
42bd1ca7	2026-05-21	08:38:51		Cereal Montevergine Banana Castanha e Mel 75g	5,99	FALSE
da0b7ab2	2026-05-21	08:38:51		Granola Natural Life Banana e Canela 1kg	38,99	FALSE
4b593e95	2026-05-21	08:38:51		Licor Don Bergine Caramelo Toffe/ Banana 750ml	64,98	FALSE
01cd36f1	2026-05-21	08:38:51		Bala Gelatina Dori Banana 60g	6,99	FALSE
969aa2b4	2026-05-21	08:38:51		Bebida Mista Rainha da Cana Banana 700ml	29,98	FALSE
8c580f14	2026-05-21	08:38:51		Sobremesa Verde Campo Banana e Canela 200g	10,98	FALSE
68d5e517	2026-05-21	08:38:51		Iogurte Verde Campo Whey 11proteinas Banana e Canela 140g	8,99	FALSE
895b92a3	2026-05-21	08:38:51		Farofa Yoki Caseirissima de Banana 200g	7,98	FALSE
824f4b81	2026-05-21	08:38:51		Iogurte Nestle Ninho Pouch Maca e Banana 100g	3,79	FALSE
3492d105	2026-05-21	08:38:51		Iogurte Nestle Ninho 540g	9,98	FALSE
c38a353a	2026-05-21	08:38:51		Iogurte Itambe 510g Cereais	7,98	FALSE
23841d63	2026-05-21	08:38:51		Biscoito Aymoré Cereal Mix 135g Banana/Canela	3,99	FALSE
cd04ab60	2026-05-21	08:38:51		Iogurte Danoninho P/Levar Morango/Banana 70g	3,99	FALSE
e5517132	2026-05-21	08:38:51		Iogurte Itambe 510g Kids	7,98	FALSE
13ead522	2026-05-21	08:38:51		Bala de Gelatina Fini Bananas 80g	7,60	FALSE
f64535b5	2026-05-21	08:38:51		Bebida Láctea Nestle Fast 280ml Neston	6,99	FALSE
37354512	2026-05-21	08:38:51		Iogurte Batavo Líquido Cereal 1150g	11,98	FALSE
3c615152	2026-05-21	08:38:51		Iogurte Nestle Neston 510g Morango/Maca/Banana	9,98	FALSE
38c4d258	2026-05-21	08:38:51		Pao Delicias do Trigo 380g Integral Banana/Aveia	9,98	FALSE
7089b7e1	2026-05-21	08:38:51		Iogurte Verde Campo Lac Free Banana/Mamão/Maça 170g	4,59	FALSE
57a48375	2026-05-21	08:38:51		Neston 400g Vit.Mam/Ban/Maca	18,98	FALSE
6759dff2	2026-05-21	08:38:51		Cereal Joy Nuts Zero Banana/Damasco C/2 50g	9,99	FALSE
6702c5a9	2026-05-21	08:38:51		Snack Mucilon 35g Banana/Morango	6,99	FALSE
31fea858	2026-05-21	08:38:51		Iogurte Vida Veg 170g Vitamina Frutas	6,59	FALSE
9b8ef9ac	2026-05-21	08:38:51		Snack Mucilon 35g Banana/Laranja	6,99	FALSE
635dc2e4	2026-05-21	08:38:51		Mariola Dacolonia 180g C/Goiaba	11,99	FALSE
8ed8cf45	2026-05-21	08:38:51		Condicionador Palmolive Kids Minions 350ml	19,90	FALSE
e7f6b24d	2026-05-21	08:38:51		Petit Suisse Itambé Banana/ Morango 320g	7,98	FALSE
344e5f8f	2026-05-21	08:38:51		Biscoito Bauducco Amanteigado Banana/Canela 354g	9,59	FALSE
1f7b9bd6	2026-05-21	08:38:51		Petit Suisse Elege Bob Esponja Morango/Banana 320g	7,59	FALSE
078ad901	2026-05-21	08:38:51		Banana Maça Recanto Bandeja 400g	7,98	FALSE
0082f739	2026-05-21	08:38:51		Banana Famoso Cremoso de 30g	3,49	FALSE
cfc55315	2026-05-21	08:38:51		Banana Chips Aritana Cebola e Salsa 50g	4,99	FALSE
83426bbd	2026-05-21	08:38:51		Banana Chips Paixão Tropical Lemon Pepper 60g	9,99	FALSE
07777f22	2026-05-21	08:38:51		Banana Famoso Cremoso Zero Açúcar de 30g	3,59	FALSE
613bac1e	2026-05-21	08:38:51		Petit Suisse Trevinho Morango e Banana 320g	7,98	FALSE
9abc0a88	2026-05-21	08:38:51		Bolo Fp Banana C/Passas e Nozes	34,90 kg	FALSE
6228ce0b	2026-05-21	08:38:51		Lixa P/Unha Luna Banana Acrigel	5,59	FALSE
e22f7a8d	2026-05-21	08:38:51		Iogurte Digudinho 900g Açai/Guaraná e Banana	7,99	FALSE
078d1372	2026-05-21	08:38:51		Biscoito Mabel Rosquinha Banana Canela 300g	5,59	FALSE
edf90455	2026-05-21	08:38:51		Creme Cabelo Mahair 250g Máscara Banana	11,99	FALSE
aeafce2a	2026-05-21	08:38:51		Bebida Lactea Proteina Betania Yobem 250ml Banana	6,98	FALSE
797939d6	2026-05-21	08:38:51		Barra Nuts Kodilar S/Gluten Banana 25g	7,59	FALSE
c1288df4	2026-05-21	08:38:51		Petit Suisse Chambinho Maca e Banana 320g	9,99	FALSE
30a05e78	2026-05-21	08:38:51		Shampoo 325ml + Condicionador 200ml Skala Banana	13,90	FALSE
c6edb50e	2026-05-21	08:38:51		Petisco Pedigree Biscrok Banana 500g	31,98	FALSE
7c6eaeca	2026-05-21	08:38:51		Bananada Reserva de Minas 4000g Cremosa	9,98	FALSE
9f75ca62	2026-05-21	08:38:51		Broa Fp Banana/Nozes/Passas	34,90 kg	FALSE
f429ecec	2026-05-21	08:38:51		Bananada Aye Zero com Ameixa 250g	12,98	FALSE
3ccb6124	2026-05-21	08:38:51		Mingau Nutribom Sache 180g Banana/Maca	6,98	FALSE
9c6fb4f8	2026-05-21	08:38:51		Granola Kodilar 300g Banana/Canela	14,99	FALSE
6ee7e36b	2026-05-21	08:38:51		Granola Kobber Banana e Mel 500g	19,90	FALSE
9f711764	2026-05-21	08:38:51		Mariola Dacolonia Orgânica180g Banana	17,90	FALSE
d8c5b5c6	2026-05-21	08:38:51		Cachaça Origem de Minas Banana 700ml	37,90	FALSE
3810c47c	2026-05-21	08:38:51		Suco Amazoo Açaí C/ Banana 1l	19,98	FALSE
f0502dfd	2026-05-21	08:38:51		Biscoito Nestle Nesfit 60g Cookie Banana	2,98	FALSE
14ac0401	2026-05-21	08:38:51		Bolinho Bauducco Cereale Banana 35g	1,69	FALSE
b8f60b87	2026-05-21	08:38:51		Barra Supino Banana Brasil Zero Banana e Chocolate Branco 24g	2,99	FALSE
227bf2cd	2026-05-21	08:38:51		Barra Supino Banana Brasil Zero Banana e Ameixa 24g	2,99	FALSE
20f0d76e	2026-05-21	08:38:51		Barra Supino Banana Brasil Zero Banana e Chocolate 24g	2,99	FALSE
ad1786d4	2026-05-21	08:38:51		Barra Supino Banana Brasil Zero Banana, Maca e Canela 24g	2,99	FALSE
2ebee1d0	2026-05-21	08:38:51		Barra Supino Banana Brasil Original Banana e Chocolate Branco 24g	2,79	FALSE
c5468f4e	2026-05-21	08:38:51		Barra Supino Banana Brasil Original Banana e Chocolate 24g	2,79	FALSE
6ec43c12	2026-05-21	08:38:51		Bebida Láctea Cemil Frutas 200ml	1,25	FALSE
1fedc6e4	2026-05-21	08:38:51		Petit Suisse Danoninho Multicereais 320g	9,98	FALSE
9efce9e9	2026-05-21	08:38:51		Neston 210g Vit.Mam/Ban/Maca	9,80	FALSE
0854e2c1	2026-05-21	08:38:51		Mucilon Banana/ Maça/ Quinoa Zero Acúcar Sachê 180g	7,75	FALSE
75919f49	2026-05-21	08:38:51		Picolé Kibon Minions 45g (L)	6,50	FALSE
250c1fe6	2026-05-21	08:38:51		Bebida Láctea Piracanj.Quin/Lin 200ml Ban	2,98	FALSE
e5963490	2026-05-21	08:38:51		Chocolate 1891 Tropical 90g	15,98	FALSE
0f1c8832	2026-05-21	08:38:51		Granola Mãe Terra Banana/Cacau 250g	17,90	FALSE
47b2d6cd	2026-05-21	08:38:51		Suco Tial Vitamix Banana/Maça 1l	7,58	FALSE
79ac85e5	2026-05-21	08:38:51		Suco Tial Vitamix Morango/Banana/Maça 1l	7,58	FALSE
7553ca4d	2026-05-21	08:38:51		Bananada Zelia 500g	19,90	FALSE
48cba944	2026-05-21	08:38:51		Biscoito Mãe Terra Org.Int.120g Ban/Cacau	13,99	FALSE
efa6f935	2026-05-21	08:38:51		Manteiga Lola 100g Bem Dita Ghee Hidratação	29,90	FALSE
d769657e	2026-05-21	08:38:51		Petisco Dog Chow Filhote 75g Banana/Leite	5,97	FALSE
497dc9c9	2026-05-21	08:38:51		Papinha Nestle 120g Ban/Ave	9,99	FALSE
579f34be	2026-05-21	08:38:51		Petit Suisse Itambé Cereais 360g	4,99	FALSE
8bf23575	2026-05-21	08:38:51		Bala Haribo Sweet Bananas 80g	6,99	FALSE
4e0c3344	2026-05-21	08:38:51		Banana Chips Vovo Nana 60g	9,99	FALSE
c8457d59	2026-05-21	08:38:51		Iogurte Ylafrut Power Fitnes Protein 22 250g Banana	8,99	FALSE
d4c6b31a	2026-05-21	08:38:51		Far.Banana Verde Lugen 200g	13,99	FALSE
d8a920af	2026-05-21	08:38:51		Suco Purejuice Açai/ Banana 300ml	6,59	FALSE
562f44ec	2026-05-21	08:38:51		Peça Decorativa Lyor Folha Cerâmica Banana Leaf Verde 26,5x20 R.4125	96,90	FALSE
fb7b446b	2026-05-21	08:38:51		Iogurte Danoninho Banana/ Maça 100g	2,99	FALSE
317c5845	2026-05-21	08:38:51		Bananada Zelia 250g S/Acucar	13,98	FALSE
6d207541	2026-05-21	08:38:51		Bananada Vovo S.L 270g Diet	19,90	FALSE
2428a83a	2026-05-21	08:38:51		Bananada Tenere 500g	12,98	FALSE
317c689a	2026-05-21	08:38:51		Bebida Notshake Notco Protein de Banana/ Canela 250ml	8,98	FALSE
ddff19d5	2026-05-21	08:39:15		Ovo Branco Perfa com 30 Ovos	19,98	FALSE
28cbff62	2026-05-21	08:39:15		Macarrão Vilma Ovos Parafuso 500g	4,79	FALSE
be62777d	2026-05-21	08:39:15		Macarrão Vilma Ovos N.° 8 Espaguete 500g	4,79	FALSE
10b05aa5	2026-05-21	08:39:15		Macarrão Santa Amália Ovos N.º 8 Espaguete 500g	4,98	FALSE
aae9b672	2026-05-21	08:39:15		Macarrão Santa Amália Ovos N.º 9 Espaguete 500g	4,98	FALSE
87a8be57	2026-05-21	08:39:15		Macarrão Vilma Ovos Pai Nosso 500g	4,79	FALSE
5ed7f9ff	2026-05-21	08:39:15		Macarrão Vilma Espaguete N° 9 com Ovos 500g	4,79	FALSE
b2c964c3	2026-05-21	08:39:15		Macarrão Vilma Ovos Penne 500g	4,79	FALSE
a96c21ba	2026-05-21	08:39:15		Macarrão Vilma Ovos Linguine 500g	4,79	FALSE
b12ce4e9	2026-05-21	08:39:15		Macarrão Santa Amália Ovos 500g Fidel	4,98	FALSE
61384f08	2026-05-21	08:39:15		Macarrão Vilma Ovos Nº 10 Espaguete 500g	4,79	FALSE
628d4d8a	2026-05-21	08:39:15		Macarrão Santa Amália Ovos Parafuso 500g	4,98	FALSE
dd3227ee	2026-05-21	08:39:15		Macarrão Santa Amália Ovos 500g Linguini	4,98	FALSE
3bd80f7d	2026-05-21	08:39:15		Macarrão Santa Amália Ovos 500g Ninho N.1	7,48	FALSE
e98bf6e9	2026-05-21	08:39:15		Macarrão Yara Ovos Parafuso 500g	4,39	FALSE
f76b4ffa	2026-05-21	08:39:15		Macarrão Vilma Ovos Ninho N.° 3 500g	7,59	FALSE
90a6c4c1	2026-05-21	08:39:15		Macarrão Vilma Ovos Gravata 500g	4,79	FALSE
06f27736	2026-05-21	08:39:15		Macarrão Santa Amália Ovos Pai Nosso 500g	4,98	FALSE
0bf1421e	2026-05-21	08:39:15		Mac.Vilma Ovos 500g Caracol	4,79	FALSE
41264565	2026-05-21	08:39:15		Tempero Kitano Mais Sabor Feijão Ovos Arroz 60g	3,48	FALSE
17e7df3a	2026-05-21	08:39:15		Macarrão Santa Amália Ovos Ninho N.°3 500g	7,48	FALSE
40609af3	2026-05-21	08:39:15		Macarrão Santa Amalia Ovos 500g Conch	4,98	FALSE
ed691014	2026-05-21	08:39:15		Macarrão Yara Ovos Pai Nosso 500g	4,39	FALSE
937cccad	2026-05-21	08:39:15		Macarrão Yara Ovos Espaguete N°8 500g	4,39	FALSE
da2287e0	2026-05-21	08:39:15		Macarrão Vilma Ovos Ninho N.° 1 500g	7,59	FALSE
2fc27303	2026-05-21	08:39:15		Macarrão Santa Amália Ovos Penne 500g	4,98	FALSE
d2f4a85c	2026-05-21	08:39:15		Macarrão Santa Amália Ovos Ave Maria 500g	4,98	FALSE
e8939b85	2026-05-21	08:39:15		Mac.Vilma Ovos 500g Papard	7,59	FALSE
239fba58	2026-05-21	08:39:15		Macarrão Vilma Ovos Serpentini 500g	4,79	FALSE
a1f6a385	2026-05-21	08:39:15		Macarrão Vilma Ovos Ave Maria 500g	4,79	FALSE
93ec5c57	2026-05-21	08:39:15		Massa Vilma Ovos Lasanha 500g	9,98	FALSE
20648ad8	2026-05-21	08:39:15		Macarrão Santa Amália Ovos 500g Grav	7,48	FALSE
f90a4df5	2026-05-21	08:39:15		Bala Gelat Fini 80g Ovos Fritos	7,60	FALSE
678ac6d0	2026-05-21	08:39:15		Macarrão Santa Amália Ovos 500g Lasanha	9,98	FALSE
9704214b	2026-05-21	08:39:15		Macarrão Santa Amália Ovos 500g Alfab	4,98	FALSE
55928499	2026-05-21	08:39:15		Mac.Vilma Ovos Tricol.500g Paraf	7,98	FALSE
c31afaa2	2026-05-21	08:39:15		Macarrão Barilla Ovos Espaguete N.° 8 500g	6,59	FALSE
2cc7bedc	2026-05-21	08:39:15		Macarrão Barilla Ovos Espaguete N.° 9 500g	6,59	FALSE
6398846b	2026-05-21	08:39:15		Mac.Vilma Ovos 500g Letrinha	4,79	FALSE
f4e8a252	2026-05-21	08:39:15		Mac.Vilma Ovos 500g Aletria	7,59	FALSE
fad32aa9	2026-05-21	08:39:15		Macarrão Barilla Ovos 500g Parafuso	6,59	FALSE
bcc2e5f9	2026-05-21	08:39:15		Macarrão Santa Amália Ovos 500g Rigat	7,48	FALSE
fa863e05	2026-05-21	08:39:15		Macarrão Santa Amália Ovos 500g Aletria	7,48	FALSE
99883add	2026-05-21	08:39:15		Mac.Vilma Ovos 500g Rigat	4,79	FALSE
4cc358c1	2026-05-21	08:39:15		Macarrão Barilla Ovos 500g Fettuccine	6,59	FALSE
7f920bfe	2026-05-21	08:39:15		Macarrão Barilla Ovos 500g Ave Maria	6,59	FALSE
0dd0740b	2026-05-21	08:39:15		Mac.Vilma Ovos 500g Tipo Caseira	12,98	FALSE
d8460812	2026-05-21	08:39:15		Pão Panneves Forma Tradicional 450g	7,98	FALSE
124b28df	2026-05-21	08:39:15		Pao Seven Boys Forma 450g	7,49	FALSE
4b410ef1	2026-05-21	08:39:15		Bolo Caçarola	39,90 kg	FALSE
50774f00	2026-05-21	08:39:15		Pão Panneves Sanduíche Leite 450g	7,59	FALSE
2e056856	2026-05-21	08:39:15		Mortadela Perdigão Ouro Peça/Pedaço Kg	4,40	FALSE
f9e1e51c	2026-05-21	08:39:15		Pao Vale do Sol Forma 400g	8,39	FALSE
f4885683	2026-05-21	08:39:15		Pão Baldini Bisnaga Leite 300g	7,49	FALSE
2d1c425b	2026-05-21	08:39:15		Bolinho Bauducco Duo 27g Choc	1,68	FALSE
dfb297cb	2026-05-21	08:39:15		Pao Seven Boys Bisnag.300g Trad	6,59	FALSE
5d1c44b6	2026-05-21	08:39:15		Pao Vale do Sol Bisnaguinha 250 Gramas Premium Sem Açucar	7,69	FALSE
479e1ed3	2026-05-21	08:39:15		Biscoito Seven Boys Sequilhos 400g	8,99	FALSE
62bf62ab	2026-05-21	08:39:15		Pao Panneves Hambúrguer 600g	11,99	FALSE
5702a9a4	2026-05-21	08:39:15		Mortadela Perdigao Bolognella Peca/Pedaco Kg	19,90 kg	FALSE
0f773bd9	2026-05-21	08:39:15		Bolo Pote	49,90 kg	FALSE
b1ab7414	2026-05-21	08:39:15		Pão Baldini Forma 47,5% Integral 400g	10,99	FALSE
b41a5254	2026-05-21	08:39:15		Ovo Branco Perfa C/12	10,98	FALSE
60f3e400	2026-05-21	08:39:15		Bolo Formigueiro	28,90 kg	FALSE
8404bd80	2026-05-21	08:39:15		Pao Baldini Forma Integral 400g	9,99	FALSE
ab28ee80	2026-05-21	08:39:15		Pao Panneves Hot Dog 600g	11,99	FALSE
cbca50a8	2026-05-21	08:39:15		Mistura para Bolo Vilma Chocolate 400g	6,59	FALSE
7c769250	2026-05-21	08:39:15		Pao Wick Bold D.Forno 500g 100 P.Cen.Int	15,99	FALSE
d4a8737a	2026-05-21	08:39:15		Bolo Fp Mesclado	29,90 kg	FALSE
08941148	2026-05-21	08:39:15		Ovo Vermelho Perfa C/30	24,98	FALSE
f59762e7	2026-05-21	08:39:15		Mistura para Bolo Vilma Coco 400g	3,98	FALSE
ca1882b3	2026-05-21	08:39:15		Ovo Codorna Perfa C/30	7,98	FALSE
2d0708d4	2026-05-21	08:39:15		Ovo Vermelho Perfa Livre de Gaiola C/12	14,99	FALSE
ca1f2145	2026-05-21	08:39:15		Ovo Branco Mantiqueira Grande C/12 Polpa	7,98	FALSE
0accb9bb	2026-05-21	08:39:15		Ovo Vermelho Perfa C/12	11,98	FALSE
f1c7ef6f	2026-05-21	08:39:15		Pao Baldini Forma 400g 39,5 Por Cento Integral Uva Passa	11,59	FALSE
c9475efd	2026-05-21	08:39:15		Pao Vale do Sol Zero 3 Cereais 400g	11,98	FALSE
ae75c439	2026-05-21	08:39:15		Bolo Fuba	29,90 kg	FALSE
ffadab84	2026-05-21	08:39:15		Pao Seven Boys 450g Leite	8,49	FALSE
ecdab786	2026-05-21	08:39:15		Biscoito So Mineiro Torrad.150g Mineira	10,99	FALSE
1def8d0e	2026-05-21	08:39:15		Ovo Branco Mantiqueira Grande com 6	4,98	FALSE
113d0679	2026-05-21	08:39:15		Ovo Branco Mantiqueira Extra C/20 Pvc	11,98	FALSE
b314aea5	2026-05-21	08:39:15		Ovo Branco Perfa C/20	17,98	FALSE
8093c9ed	2026-05-21	08:39:15		Bolo de Coco	29,90 kg	FALSE
1c40a3d4	2026-05-21	08:39:15		Pao Vale do Sol Integral 20 Grãos 400g	13,98	FALSE
8213277c	2026-05-21	08:39:15		Lasanha Pif Paf 600g Bolon	9,98	FALSE
8cf70e3e	2026-05-21	08:39:15		Pao Seven Boys L.Premium 400g Cast/Noz	14,99	FALSE
bfc8d60f	2026-05-21	08:39:15		Bolo de Leite Condensado Fp	29,90 kg	FALSE
94afab19	2026-05-21	08:39:15		Pão Vale do Sol Naturista Naturista Maça/Canela/Passas 400g	16,99	FALSE
d4c5184e	2026-05-21	08:39:15		Pão Vale do Sol Integral com Castanha e Nozes 450g	16,99	FALSE
4d5ac9c9	2026-05-21	08:39:15		Pao Baldini Hambur.600g	12,99	FALSE
c5dea7d1	2026-05-21	08:39:15		Pão Baldini Hot Dog 400g	12,99	FALSE
3826d94c	2026-05-21	08:39:15		Ovo Caipira Bela Vista C/10	10,98	FALSE
9a223f85	2026-05-21	08:39:15		Bolo Indiano	49,90 kg	FALSE
b08d8b7f	2026-05-21	08:39:15		Pao Vale do Sol Naturista Castanhá Pará/Cacau 400g	16,99	FALSE
86ec878f	2026-05-21	08:39:15		Macarrão Santa Amália 500g Caracol	4,98	FALSE
ea5a800e	2026-05-21	08:39:15		Mistura para Bolo Vilma Laranja 400g	3,98	FALSE
1b61e60e	2026-05-21	08:39:15		Ovo Vermelho Mantiqueira Grande Caipira C/10	10,98	FALSE
e348517f	2026-05-21	08:39:15		Pao Vale do Sol Int.370g Uva Passas	14,90	FALSE
f2df75a5	2026-05-21	08:39:15		Mistura para Bolo Vilma Cenoura 400g	3,98	FALSE
9dc56820	2026-05-21	08:39:15		Ovo Vermelho Mantiqueira Grande Caipira com 20	15,98	FALSE
6b234018	2026-05-21	08:39:15		Mistura para Bolo Vilma Festa 400g	3,98	FALSE
6c68a035	2026-05-21	08:39:15		Pao Wick Bold Tortilha Tá Pronto 270g Original	13,90	FALSE
9203ec5e	2026-05-21	08:39:15		Biscoito So Mineiro Palito 100g Parmesao	9,99	FALSE
a15ebeb1	2026-05-21	08:39:15		Pao Wick Bold Tortilha Tá Pronto 270g 100% Integral	13,90	FALSE
58452f94	2026-05-21	08:39:15		Biscoito Sô Mineiro 300g Casadinho	11,99	FALSE
58b07392	2026-05-21	08:39:15		Bolo de Milho	29,90 kg	FALSE
dc57e147	2026-05-21	08:39:15		Pão Vale do Sol Sovado 500 Gramas	14,99	FALSE
f33f2fe9	2026-05-21	08:39:15		Pao Vale do Sol 250g Batata	8,39	FALSE
1a460a38	2026-05-21	08:39:15		Ovo Branco Unidade	0,69	FALSE
8a5844fc	2026-05-21	08:39:15		Mistura para Bolo Vilma Fubá 400g	3,98	FALSE
4289bf01	2026-05-21	08:39:15		Mistura para Bolo Vilma 400g Abac	3,98	FALSE
4d67bc81	2026-05-21	08:39:15		Biscoito So Mineiro Bolinha 150g Bacon	7,99	FALSE
c5fef582	2026-05-21	08:39:15		Pao Vale do Sol Integral 500g Grao/Castanha	13,98	FALSE
1b48a564	2026-05-21	08:39:15		Pão Vale do Sol Integral Malte 400g	13,98	FALSE
680157c3	2026-05-21	08:39:15		Bolo Neutro Fp	29,90 kg	FALSE
f32174cb	2026-05-21	08:39:15		Pao Vale do Sol Integral Castanha/Quinoa 500g	13,98	FALSE
05453cfb	2026-05-21	08:39:15		Mistura para Bolo Anchieta Chocolate 400g	4,79	FALSE
733d7805	2026-05-21	08:39:15		Mistura para Bolo Vilma Aipim 400g	3,98	FALSE
3e5d3515	2026-05-21	08:39:15		Macarrão Nissin Lámen Talharim Bolonhesa 99g	3,98	FALSE
5c766b0f	2026-05-21	08:39:15		Mistura para Bolo Vilma Baunilha 400g	3,98	FALSE
8b663d6f	2026-05-21	08:39:15		Mistura para Bolo Vilma 400g L.Cond	3,98	FALSE
d6aaa265	2026-05-21	08:39:15		Pao Seven Boys Leve Semi-Integral 450g	9,99	FALSE
e44d5aee	2026-05-21	08:39:15		Mac.Vilma Sem.500g Espag.N.3	4,48	FALSE
e0eea0bd	2026-05-21	08:39:15		Pao Panneves Sovado 300g	6,99	FALSE
12293260	2026-05-21	08:39:15		Molho Tomate Pomarola Bolonhesa Sachê 300g	5,59	FALSE
49823789	2026-05-21	08:39:15		Pao Wick Bold D.Forno 500g Orig	14,99	FALSE
ddb89aa9	2026-05-21	08:39:15		Mistura para Bolo Vilma 400g Choc.Suave	3,98	FALSE
e70f31d8	2026-05-21	08:39:15		Mistura para Bolo Vilma 400g Lim	3,98	FALSE
40afcab5	2026-05-21	08:39:15		Mistura para Bolo Vilma 400g Fl.Negra	6,59	FALSE
3597851b	2026-05-21	08:39:15		Mistura para Bolo Vilma 400g Milho	3,98	FALSE
dc8fc101	2026-05-21	08:39:15		Pão Vale do Sol Integral S/Açúcar 400g	13,98	FALSE
65b69758	2026-05-21	08:39:15		Lasanha Perdigao 600g Bolon	12,98	FALSE
09eb0149	2026-05-21	08:39:15		Lasanha Sadia 600g Bolon	15,98	FALSE
6981421f	2026-05-21	08:39:15		Mistura Bolo Fleischmann 390g Chocolate	9,98	FALSE
24f83b6b	2026-05-21	08:39:15		Mistura Bolo Fleischmann 400g Chocomousse	9,98	FALSE
66afd8e3	2026-05-21	08:39:15		Macarrão Italiano Almerinda Gnocchi 500g	11,98	FALSE
5b4c519b	2026-05-21	08:39:15		Chiclets Fini 80g Ovo Dinossauro	7,98	FALSE
d53475b4	2026-05-21	08:39:15		Mistura Bolo Anchieta 400g Cenoura	4,39	FALSE
08bf393a	2026-05-21	08:39:15		Crocantissimo Pullman 40g Churrasco	3,99	FALSE
461ea01f	2026-05-21	08:39:15		Mistura Bolo Anchieta Milho Verde 400g	4,39	FALSE
f9e4e4ac	2026-05-21	08:39:15		Pao Wick Bold Gr.Sabor 500g Frutas	19,90	FALSE
e5049713	2026-05-21	08:39:15		Macarrão Santa Amália Tetra Color 500g Parafuso	7,59	FALSE
fb5eab4c	2026-05-21	08:39:15		Pao Seven Boys 500g Milho	13,99	FALSE
ca42d1cb	2026-05-21	08:39:15		Mistura para Bolo Vilma 400g Choc.Bco	3,98	FALSE
4c35467f	2026-05-21	08:39:15		Mistura Bolo Anchieta Baunilha 400g	4,39	FALSE
dacadb75	2026-05-21	08:39:15		Mistura Bolo Fleischmann 400g Brownie	9,98	FALSE
92a24070	2026-05-21	08:39:15		Pao Delicias do Trigo Hot Dog 500g	12,99	FALSE
5c292765	2026-05-21	08:39:15		Mistura Bolo Anchieta Coco 400g	4,39	FALSE
c19567de	2026-05-21	08:39:15		Cer.Nutry C/3 Bolo Choc.	6,49	FALSE
d3e8b9d6	2026-05-21	08:39:15		Pao Wick Bold Quad.400g C.Para/Quin	18,90	FALSE
d78c45ea	2026-05-21	08:39:15		Crocantissimo Pullman P.Peru C/Requ.40g	3,99	FALSE
d2704c26	2026-05-21	08:39:15		Crocantissimo Pullman 40g Salame/Limao	3,99	FALSE
3f8aaa27	2026-05-21	08:39:15		Mistura Bolo Fleischmann 390g Aipim	6,98	FALSE
e1c1e947	2026-05-21	08:39:15		Lasanha Perdigao 1kg Bolon	25,90	FALSE
87811ee2	2026-05-21	08:39:15		Macarrão Santa Amália Tetra Color 500g Pena	7,59	FALSE
d2ca2e99	2026-05-21	08:39:15		Pão Panneves Lanchinho 340g	7,99	FALSE
2265e7aa	2026-05-21	08:39:15		Pao da Casa Hamburguer 600g	13,99	FALSE
bc1a76f5	2026-05-21	08:39:15		Bolo Seven Boys Laranja 250g	10,99	FALSE
